date,open,high,low,close,volume
1/4/2018 5:00,927.0917531,940.2458133,917.0665033,932.005898,3933.484377
1/4/2018 6:00,932.016833,945.1789691,927.9616495,934.8536989,4082.22675
1/4/2018 7:00,934.4042399,939.3973027,931.0289784,938.1805051,3656.155501
1/4/2018 8:00,936.8771264,950.2445102,909.9671561,911.0458028,5987.69555
1/4/2018 9:00,911.1704107,923.1867963,890.0456909,917.0831508,5794.431939
1/4/2018 10:00,917.0206547,936.6916302,911.232361,932.0090817,3528.86433
1/4/2018 11:00,930.1263972,950.3081881,923.8180545,950.3081881,4365.711614
1/4/2018 12:00,949.9725013,957.065898,919.5894221,941.0526012,5252.348308
1/4/2018 13:00,941.0120763,984.0090572,938.0005819,982,6840.422748
1/4/2018 14:00,981.8499034,1009.605157,977.1710531,1002.275287,5694.980579
1/4/2018 15:00,1006.768489,1006.960862,969.9263521,989.9500656,6615.323325
1/4/2018 16:00,989.95,997,982.35,995.01,6327.50282
1/4/2018 17:00,995.02,998,980,986.64,5264.98585
1/4/2018 18:00,986.0102785,992.979792,968.8614757,970.6113536,3274.732352
1/4/2018 19:00,970.747235,973.1910957,945.0778538,951.1344748,4219.749638
1/4/2018 20:00,951.0886847,974.9766619,909.9927974,953.9673267,5953.081343
1/4/2018 21:00,953.9523494,968.5019921,934.9742755,954.1171478,3654.732995
1/4/2018 22:00,954.0041893,963.0593449,948.5218377,948.5416966,2706.056034
1/4/2018 23:00,948.5725981,974.9523513,936.029296,940.0667083,2906.332366
1/5/2018 0:00,939.9737286,959.0545714,930.0303863,955.4902551,2573.491267
1/5/2018 1:00,955.7597781,982.0568654,952.8937984,977.9924709,3671.4318
1/5/2018 2:00,979.1735516,990,960.1145105,989.9614296,4980.233852
1/5/2018 3:00,989.9845442,1004.353742,984.49508,1002.995229,4895.790575
1/5/2018 4:00,1002.905019,1019.844588,999.7754299,1008.745844,4893.630852
1/5/2018 5:00,1009.434705,1012.838614,1003.733608,1008.903893,3559.715834
1/5/2018 6:00,1009.710264,1038.584803,1007.234437,1030.445319,4150.223331
1/5/2018 7:00,1030.458285,1044.953191,1019.529664,1029.968794,4392.043078
1/5/2018 8:00,1028.989348,1029.865399,1007.993972,1009.935223,4162.002332
1/5/2018 9:00,1007.978038,1010.133996,970.9537879,991.8254475,7843.41112
1/5/2018 10:00,993.8806489,1009.889549,980.0413076,984.3540091,4217.238317
1/5/2018 11:00,984.9999793,997.6122593,981.0261314,995.9455538,4080.203133
1/5/2018 12:00,995.7981523,999.9900487,987.9321868,993.0639654,3651.007035
1/5/2018 13:00,992.9737358,994.9980591,975.0298709,978.0938386,3946.073906
1/5/2018 14:00,980.0183274,983.0522015,974.959602,981.9462821,3786.000155
1/5/2018 15:00,981.9645314,983.1151276,973.8992633,981.5179887,3193.379192
1/5/2018 16:00,981.1175821,981.9978969,951.4491029,953.9351936,5110.787597
1/5/2018 17:00,952.2545659,969.8833766,930.8886777,944.7268453,4100.995089
1/5/2018 18:00,944.7549766,969.9601568,938.5258893,964.8904347,3780.427621
1/5/2018 19:00,965.0152043,988.2725274,959.9808938,970.7743977,3343.832751
1/5/2018 20:00,970.832063,987.02148,966.633412,971.6287862,2213.584315
1/5/2018 21:00,971.6398891,972.410948,944.9574787,951.7086493,3755.324639
1/5/2018 22:00,950.9655564,960.5236945,931.0061147,931.1318528,3413.148459
1/5/2018 23:00,931.0962331,967.1030382,930,959.3123101,4109.733398
1/6/2018 0:00,958.0471109,980.0156126,950.1017238,966.1170945,3414.084959
1/6/2018 1:00,965.4015879,966.968415,950.0319604,965.0323357,3751.576813
1/6/2018 2:00,963.1346538,985,949.8756535,981.9731602,4461.927379
1/6/2018 3:00,982.0193991,984.521769,956.9157048,962.6338458,4261.158497
1/6/2018 4:00,962.6681689,981.9558541,956.106211,979.8251968,2648.588219
1/6/2018 5:00,979.9917672,993.019045,970.0233439,979.0523737,3579.520769
1/6/2018 6:00,979.4346958,995.0869244,977.6403541,990.8803681,2015.572715
1/6/2018 7:00,990.7183568,999.6984518,986.0066858,992.0354153,2830.186213
1/6/2018 8:00,993.7519292,999.0041611,991.2424153,997.0124834,1868.855955
1/6/2018 9:00,997.0083159,1003.988912,994.5141097,999.9490025,3371.339597
1/6/2018 10:00,999.990111,1004.173149,995.9000817,998.4588001,2450.464713
1/6/2018 11:00,997.9889885,1004.984017,994.4902083,998.0063931,3312.776788
1/6/2018 12:00,1001.727202,1001.996766,990.3340366,992.410673,4161.199272
1/6/2018 13:00,993.1114109,1000,980,983.188407,4705.860475
1/6/2018 14:00,983.2152228,994.7892545,982.4272438,992.3765879,3387.362343
1/6/2018 15:00,992.3319073,1009.968289,981.9150456,1007.488074,3500.463915
1/6/2018 16:00,1007.403077,1017.427709,998.0548828,998.9321969,3332.793412
1/6/2018 17:00,998.9800503,1009.555629,997.4252326,1004.014111,2374.715564
1/6/2018 18:00,1003.986108,1006.404267,985.9648806,993.1535468,2639.729273
1/6/2018 19:00,993.0461552,1014.74131,992.0567933,1010.859432,2329.31838
1/6/2018 20:00,1011.337704,1013.565809,999.8080271,1004.919578,1665.885184
1/6/2018 21:00,1003.40078,1012.889252,993.3955047,1000.337104,1938.535498
1/6/2018 22:00,1002.172636,1009.920712,989.1847691,999.1865118,2253.896103
1/6/2018 23:00,999.1119171,1004.439206,997.0626306,1004.054475,2126.662752
1/7/2018 0:00,1003.691498,1016.929819,999.8426164,1012.906497,2309.766407
1/7/2018 1:00,1012.026096,1017.559699,1002.296263,1013.986295,2594.433579
1/7/2018 2:00,1015.192161,1023.055605,1011.968369,1021.568468,2743.944973
1/7/2018 3:00,1021.526567,1059.244034,1021.516605,1057.142052,3789.473759
1/7/2018 4:00,1058.896622,1060.404231,1038.27931,1049.940821,3520.736067
1/7/2018 5:00,1051.984863,1095.872083,1049.255657,1091.14346,3745.601975
1/7/2018 6:00,1091.000378,1093.305827,1072.337216,1076.848312,3948.03971
1/7/2018 7:00,1076.838912,1087.217155,1071.190753,1085.590565,2402.804978
1/7/2018 8:00,1085.77,1089.5,1073,1080.12,2386.53708
1/7/2018 9:00,1080.011383,1091.047781,1079.901519,1086.992779,1985.349466
1/7/2018 10:00,1086.988081,1094.747206,1083.592839,1089.444638,2164.619065
1/7/2018 11:00,1090.113904,1093.829222,1079.754839,1079.884327,2072.394705
1/7/2018 12:00,1081.078196,1092.770536,1071.939815,1082.454939,1902.213305
1/7/2018 13:00,1082.621376,1083.691005,1064.0778,1068.286342,2377.0579
1/7/2018 14:00,1069.911305,1084.872324,1068.203471,1082.505327,2735.090159
1/7/2018 15:00,1082.606809,1098.99892,1075.797072,1097.478979,2844.46045
1/7/2018 16:00,1097.344496,1111.151812,1091.598531,1102.980475,4794.148081
1/7/2018 17:00,1102.968713,1116.179209,1089.878015,1094.956137,3922.196208
1/7/2018 18:00,1093.047034,1097.270463,1067.948043,1085.074175,3629.464006
1/7/2018 19:00,1085.077351,1102.207208,1071.785366,1100.731816,1974.384146
1/7/2018 20:00,1100.723024,1106.464642,1080.117436,1100.387081,2335.138088
1/7/2018 21:00,1101.136712,1104.40293,1089.895519,1090.264182,1463.239515
1/7/2018 22:00,1092.975081,1095.81306,1084.681086,1093.402671,1728.607768
1/7/2018 23:00,1093.611784,1124.999921,1093.006618,1123.02896,2182.991892
1/8/2018 0:00,1123.071474,1189.99359,1117.948013,1188.886311,4960.879902
1/8/2018 1:00,1188.836472,1196.950459,1135.049541,1164.752583,6350.659198
1/8/2018 2:00,1161.995023,1181.002058,1146.961155,1176.533126,4008.457054
1/8/2018 3:00,1176.541509,1224.8942,1167.976505,1208.474516,7204.956092
1/8/2018 4:00,1208.496979,1237.94998,1200.945119,1235.965668,5326.664045
1/8/2018 5:00,1235.876412,1239.095068,1180.515282,1191.885772,5946.936127
1/8/2018 6:00,1194.520299,1229.844165,1191.626114,1228.659048,2497.136789
1/8/2018 7:00,1228.949061,1229.966183,1189.992027,1198.042898,3536.738525
1/8/2018 8:00,1198.041691,1203.121174,1100.429541,1163.055394,5613.088053
1/8/2018 9:00,1162.830866,1163.024501,1050.061253,1084.966799,13970.08699
1/8/2018 10:00,1096.71842,1148.436471,1079.96864,1133.933407,6551.911722
1/8/2018 11:00,1133.908783,1150.456088,1122.527109,1142.475594,3291.349744
1/8/2018 12:00,1142.471448,1150.887393,1132.370109,1147.930581,2509.62638
1/8/2018 13:00,1148.070201,1156.390669,1060.01798,1079.980217,9306.090112
1/8/2018 14:00,1079.99021,1080.861562,950.5599926,970.8619937,17171.39387
1/8/2018 15:00,970.6710444,1095.209798,910,1059.410615,23346.59214
1/8/2018 16:00,1059.353178,1118.150891,1054.515665,1108.750787,9642.690099
1/8/2018 17:00,1108.803888,1116.13561,1057.719093,1091.029059,5989.276682
1/8/2018 18:00,1090.991838,1126.996488,1080.089882,1119.772151,4110.478616
1/8/2018 19:00,1119.978431,1161.947619,1119.978431,1154.986045,4552.048064
1/8/2018 20:00,1155.143935,1160.661226,1100.029972,1133.057023,4045.825259
1/8/2018 21:00,1133.161705,1161.345271,1124.045589,1155.054574,2279.231561
1/8/2018 22:00,1155.075937,1159.644964,1119.634814,1123.585995,4186.687971
1/8/2018 23:00,1123.666269,1144.949732,1094.035188,1133.282936,4309.355939
1/9/2018 0:00,1133.189083,1182.029944,1131.559881,1181.67174,3206.663364
1/9/2018 1:00,1181.647466,1188.002742,1104.978027,1168.772994,10889.37485
1/9/2018 2:00,1168.626662,1188.729062,1153.538685,1187.916111,3345.848146
1/9/2018 3:00,1187.912203,1212.143211,1181.085776,1200.23527,5434.428794
1/9/2018 4:00,1202.453147,1220.057211,1193.365438,1214.533243,3572.722101
1/9/2018 5:00,1212.222636,1218.564815,1160.087859,1182.044357,5836.602455
1/9/2018 6:00,1182.134265,1195.333472,1166.305528,1194.819512,3849.349251
1/9/2018 7:00,1193.215344,1220.3451,1192.607304,1211.498891,3286.866628
1/9/2018 8:00,1211.751799,1259.844859,1208.595771,1241.969101,5347.252486
1/9/2018 9:00,1241.85067,1248.993359,1214.997167,1215.801382,3839.968428
1/9/2018 10:00,1215.631478,1226.988512,1144.726621,1189.848355,9467.01325
1/9/2018 11:00,1190.247226,1224.942347,1166.887502,1218.989741,4540.969307
1/9/2018 12:00,1218.982858,1225.299598,1180,1206.086268,4903.093627
1/9/2018 13:00,1205,1210.053272,1132.558096,1138.209289,6557.310185
1/9/2018 14:00,1138.35292,1206.08045,1138.35292,1201.902644,6923.500939
1/9/2018 15:00,1202.154551,1217.249659,1172.977002,1200.019762,4915.93269
1/9/2018 16:00,1202.436687,1223.558704,1197.076187,1216.951748,3229.813583
1/9/2018 17:00,1217.494082,1219.646822,1199.785182,1209.348216,2738.413019
1/9/2018 18:00,1209.107891,1218.22381,1204.138589,1205.959032,2465.28165
1/9/2018 19:00,1208.384791,1211.538021,1200.831027,1205.247884,2466.261191
1/9/2018 20:00,1205.241401,1249.497501,1203.289487,1244.417672,3385.625292
1/9/2018 21:00,1244.377643,1255.655694,1225.66188,1254.77623,3518.946456
1/9/2018 22:00,1255.000614,1326.389905,1247.570031,1264.979055,7542.088689
1/9/2018 23:00,1264.929364,1318.943011,1262.004419,1290.988209,8593.009103
1/10/2018 0:00,1290.952006,1295.895446,1226.546252,1262.623621,7048.173202
1/10/2018 1:00,1262.547106,1295.897106,1258.312946,1272.706055,4884.866635
1/10/2018 2:00,1272.726049,1308.526671,1270.995242,1307.879081,3836.141074
1/10/2018 3:00,1307.494355,1391.818012,1307.471773,1350.025893,9695.864162
1/10/2018 4:00,1350.024828,1439.704794,1322.803907,1430.770595,12401.40642
1/10/2018 5:00,1430.810549,1431.795429,1330,1354.606058,12462.14644
1/10/2018 6:00,1354.549066,1394.823349,1315.075923,1365.915956,6787.766734
1/10/2018 7:00,1364.980195,1400.762003,1311.001122,1311.089188,7748.245445
1/10/2018 8:00,1316.653321,1317.21676,1229.53577,1308.010035,16945.93136
1/10/2018 9:00,1308.345774,1342.819196,1251.104794,1269.165409,9379.427813
1/10/2018 10:00,1272.127207,1299.054041,1253.302797,1270.279614,6335.428391
1/10/2018 11:00,1270.984364,1349.005693,1259.73017,1338.171992,6292.703025
1/10/2018 12:00,1337.06732,1345.919601,1307.961755,1315.379356,5020.815735
1/10/2018 13:00,1315.361619,1354.960825,1309.209035,1333.731177,4336.577644
1/10/2018 14:00,1333.655256,1343.937233,1285.240783,1308.535333,5981.233117
1/10/2018 15:00,1313.554321,1379.43133,1312.602708,1348.231963,6731.956439
1/10/2018 16:00,1348.376534,1362.153861,1297.934285,1320.227386,6412.610544
1/10/2018 17:00,1324.670202,1344.860311,1305.366715,1328.719863,3573.847602
1/10/2018 18:00,1328.670805,1335.634677,1275.295174,1289.917322,4892.699166
1/10/2018 19:00,1289.956565,1308.037853,1257.977931,1295.995715,4488.079499
1/10/2018 20:00,1299.288614,1309.251232,1280.730612,1298.470626,3520.752017
1/10/2018 21:00,1298.445381,1315.049277,1261.63314,1262.207423,2542.887586
1/10/2018 22:00,1262.255209,1265.399293,1201.085359,1230.340514,6177.30483
1/10/2018 23:00,1230.485581,1251.981963,1209.930366,1246.882762,4123.022905
1/11/2018 0:00,1249.108039,1330.993744,1249.059572,1330.993744,5874.608291
1/11/2018 1:00,1330.932295,1332.420344,1280.978607,1292.041821,4071.973472
1/11/2018 2:00,1292.636031,1307.768741,1283.883536,1293.162137,3113.83941
1/11/2018 3:00,1293.30822,1294.795871,1115.822723,1158.798509,18786.27879
1/11/2018 4:00,1159.396042,1224.526447,1018.241372,1174.784625,38793.01787
1/11/2018 5:00,1177.351056,1244.042305,1118.573645,1141.048263,19899.27307
1/11/2018 6:00,1137.080698,1213.054116,1133.606223,1183.143736,10953.1998
1/11/2018 7:00,1187.427538,1235.034188,1164.739382,1227.798342,7893.400946
1/11/2018 8:00,1228.02179,1250.148719,1226.889494,1234.940167,6278.962684
1/11/2018 9:00,1233.938879,1242.836559,1210.514671,1219.288872,4327.556144
1/11/2018 10:00,1218.941721,1229.815168,1179.816437,1185.714068,4594.197533
1/11/2018 11:00,1185.930078,1200.168317,1146.351267,1190.087079,8475.046302
1/11/2018 12:00,1190.154579,1220.103346,1178.72068,1205.775883,5030.178003
1/11/2018 13:00,1206.379143,1215.123589,1179.986042,1203.581111,7433.424807
1/11/2018 14:00,1200.935337,1230.050543,1200.572345,1212.720795,6556.214367
1/11/2018 15:00,1215.496036,1249.941868,1212.591402,1225.140052,7014.693068
1/11/2018 16:00,1221.270481,1248.994951,1220.125968,1230.73126,3749.977754
1/11/2018 17:00,1230.605497,1237.452066,1215.09751,1221.108103,4282.982287
1/11/2018 18:00,1220.469162,1232.393683,1215.17497,1215.214533,3150.267849
1/11/2018 19:00,1217.152506,1222.560618,1162.871299,1176.935292,5017.745029
1/11/2018 20:00,1176.154113,1196.984759,1140.59742,1180.211995,4507.94587
1/11/2018 21:00,1179.161378,1184.533,1145.89489,1170,3466.175177
1/11/2018 22:00,1170.79147,1177.034645,1105.531175,1126.062068,4833.240718
1/11/2018 23:00,1124.311943,1144.906755,1075.195326,1138.875358,9213.407097
1/12/2018 0:00,1136.581907,1139.084904,1069.084151,1112.939464,7918.023862
1/12/2018 1:00,1114.76333,1175.363483,1112.15186,1174.193211,6070.114821
1/12/2018 2:00,1174.129715,1186.14813,1157.738307,1173.525313,4106.142898
1/12/2018 3:00,1173.129112,1221.427751,1163.840852,1221.343631,5245.817755
1/12/2018 4:00,1221.34972,1221.430244,1184.123881,1210.950773,4258.345048
1/12/2018 5:00,1211.042576,1224.603266,1189.986583,1208.127637,4160.949261
1/12/2018 6:00,1208.21261,1229.991797,1208.084572,1225.397469,4389.699589
1/12/2018 7:00,1225.08165,1240.924778,1211.899926,1219.843228,4258.728923
1/12/2018 8:00,1219.932621,1228.879616,1200.008113,1204.573865,4011.077432
1/12/2018 9:00,1204.561305,1206.963532,1176.108113,1192.175139,2532.683154
1/12/2018 10:00,1192.162906,1227.029205,1191.152545,1214.980209,3265.917882
1/12/2018 11:00,1214.981223,1231.389136,1210.911824,1220.010896,3233.89955
1/12/2018 12:00,1218.166403,1276.844267,1211.961067,1276.72822,4220.496257
1/12/2018 13:00,1275.419375,1288.797752,1245.205688,1263.913093,4745.635065
1/12/2018 14:00,1264.167614,1275.0187,1236.76604,1260.108216,4893.007099
1/12/2018 15:00,1261.220887,1263.88631,1202.045882,1216.080847,5304.274208
1/12/2018 16:00,1214.833564,1234.485155,1200.081716,1215.83088,4779.423021
1/12/2018 17:00,1215.863582,1234.291463,1210.944102,1226.923537,4023.99139
1/12/2018 18:00,1226.096507,1229.462021,1214.225818,1223.378115,1923.754563
1/12/2018 19:00,1223.4036,1257.845051,1216.723959,1252.613359,2539.731718
1/12/2018 20:00,1253.001126,1279.905041,1244.85391,1259.020417,2305.693129
1/12/2018 21:00,1258.946063,1259.202,1242.883797,1250.692878,1229.591994
1/12/2018 22:00,1250.628041,1250.916566,1230.966121,1243.892716,1598.962532
1/12/2018 23:00,1243.933081,1258.469252,1236.964148,1253.85556,3686.681004
1/13/2018 0:00,1253.793747,1279.999814,1253.651802,1275.05355,2527.749731
1/13/2018 1:00,1270.093388,1285.645201,1266.633233,1284.773661,3373.695895
1/13/2018 2:00,1284.78881,1290,1280.179677,1287.012702,2969.783697
1/13/2018 3:00,1285.29685,1288.016117,1252.081714,1282.006138,3875.304183
1/13/2018 4:00,1282.022256,1286.453886,1276.358882,1282.694748,2700.475484
1/13/2018 5:00,1282.430279,1310.036261,1279.969391,1306.668391,3908.414874
1/13/2018 6:00,1306.833331,1307.54306,1289.500814,1303.030382,3142.916122
1/13/2018 7:00,1302.228335,1337.110613,1300.970286,1330.639871,2502.996299
1/13/2018 8:00,1330.548667,1331.910156,1310.519256,1329.945053,2846.517194
1/13/2018 9:00,1329.923465,1333.131033,1305.060321,1324.850506,2359.357846
1/13/2018 10:00,1325.061769,1338.02863,1311.930012,1329.193757,2697.021109
1/13/2018 11:00,1329.240555,1338.029406,1324.136138,1336.956314,1406.046109
1/13/2018 12:00,1336.943937,1357.483823,1334.453786,1355.029539,3240.188365
1/13/2018 13:00,1354.032432,1368.950154,1353.962099,1365.06409,3427.354734
1/13/2018 14:00,1364.927806,1368.329355,1330.005263,1350.026312,4679.221522
1/13/2018 15:00,1351.025222,1358.0183,1333.729003,1356.892805,3437.671983
1/13/2018 16:00,1356.843427,1363.322156,1351.282736,1363.072431,2154.156233
1/13/2018 17:00,1362.809109,1399.08504,1360.89239,1396.061762,3957.768773
1/13/2018 18:00,1398.009852,1427.029638,1392.805833,1417.162315,6173.296717
1/13/2018 19:00,1416.986336,1420.017087,1365.550296,1385.518075,4644.077398
1/13/2018 20:00,1385.632978,1420.099829,1383.704373,1416.242619,2429.278974
1/13/2018 21:00,1418.138103,1420.502885,1395.388756,1401.090454,2528.610538
1/13/2018 22:00,1401.389124,1411.680222,1381.981296,1394.000554,2359.079366
1/13/2018 23:00,1394.002259,1394.14247,1365.92336,1388.119478,3329.550625
1/14/2018 0:00,1388.091676,1388.091676,1358.481253,1364.813562,2812.583012
1/14/2018 1:00,1364.025027,1391.857812,1358.535116,1385.374773,2258.833178
1/14/2018 2:00,1385.363521,1386.962989,1351.991409,1370.402794,2639.165673
1/14/2018 3:00,1370.514436,1376.814779,1359.998937,1373.427633,1543.175983
1/14/2018 4:00,1373.330402,1378.829242,1310.072196,1329.387724,5817.814349
1/14/2018 5:00,1329.337793,1346.655654,1305.303727,1340.979374,5384.884777
1/14/2018 6:00,1343.5199,1365.775082,1337.999764,1355.516946,2754.097704
1/14/2018 7:00,1355.498678,1361.010573,1325.261112,1336.878274,2647.483261
1/14/2018 8:00,1336.891797,1358.000335,1335.960619,1346.390251,3010.274604
1/14/2018 9:00,1346.415668,1347.204158,1310.998089,1323.812274,5068.725145
1/14/2018 10:00,1323.885723,1344.372668,1320.353737,1333.918017,2690.990982
1/14/2018 11:00,1333.924002,1333.973643,1286.100658,1302.129424,5253.451612
1/14/2018 12:00,1302.114105,1304.095695,1227.248997,1251.735077,10763.58734
1/14/2018 13:00,1249.28197,1314.880706,1246.343785,1311.257451,5965.96578
1/14/2018 14:00,1311.083718,1313.844637,1278.409619,1288.34211,4014.042812
1/14/2018 15:00,1293.063184,1294.282036,1220.533716,1250.102331,10832.01104
1/14/2018 16:00,1253.562411,1280.595036,1225.014667,1275.946121,5416.845827
1/14/2018 17:00,1270.01076,1299.368788,1267.918543,1297.193405,3908.875265
1/14/2018 18:00,1297.774216,1324.157884,1280,1294.219565,3706.040844
1/14/2018 19:00,1294.022903,1311.517223,1290.274501,1293.582251,3927.718518
1/14/2018 20:00,1293.564413,1319.990076,1290.630314,1315.503789,1894.252268
1/14/2018 21:00,1315.397394,1319.552976,1300.642374,1307.509935,1416.795619
1/14/2018 22:00,1307.354762,1333.586227,1303.894754,1331.871094,2166.032424
1/14/2018 23:00,1331.417971,1355.392321,1324.564796,1346.67632,3819.656369
1/15/2018 0:00,1347.27329,1382.512707,1344.364507,1376.498136,3773.783191
1/15/2018 1:00,1376.759088,1378.26358,1313.766749,1320.978545,4518.299083
1/15/2018 2:00,1320.882769,1337.938423,1297.903899,1318.015129,4426.770069
1/15/2018 3:00,1318.06234,1327.987957,1304.965524,1316.699215,2941.473294
1/15/2018 4:00,1316.08913,1330.022183,1316.049276,1323.362307,1698.972939
1/15/2018 5:00,1324.833568,1336.033486,1303.36814,1331.753698,2941.501023
1/15/2018 6:00,1331.760886,1344.970145,1330.971475,1334.545694,1987.028186
1/15/2018 7:00,1336.013824,1336.769666,1300.041472,1300.074394,3358.756033
1/15/2018 8:00,1300.255556,1317.389851,1285.05957,1304.908246,3517.054331
